target,feature_set,model,transformation,fold_idx,r2,rmse,mae
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,6,0.029251,1.26937,0.705613
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,7,-20.466763,0.571564,0.447098
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,8,-0.309223,0.768185,0.532625
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,9,-0.359727,3.740451,2.137829
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,10,-0.297781,7.062423,3.292877
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,11,-0.179066,2.150271,1.295158
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,12,0.026259,1.264727,0.683323
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,13,-0.159614,1.293001,0.549489
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,14,-0.1751,6.933629,2.831866
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,15,-0.171063,3.100375,1.468113
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,16,-0.080049,2.059466,0.954385
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,17,-0.103048,0.386222,0.293311
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,18,-0.324453,3.348761,1.950682
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,19,-0.213166,6.969404,3.209463
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,20,-2.294654,0.566194,0.542529
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,21,-0.640054,3.895173,2.437866
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,22,-2.769622,0.737713,0.650441
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,23,-0.156822,6.873579,2.868961
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,24,0.034714,1.279373,0.61906
Fe_num,M5_Core_DepthInteractions,HuberRegressor,RAW,25,-0.266156,1.331842,0.768242
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,1,-0.174025,0.733648,0.566446
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,2,-0.178671,6.883892,2.753982
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,3,0.007594,2.195073,1.311107
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,4,0.001739,0.431995,0.312135
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,5,-0.241877,3.229662,1.857388
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,6,0.098532,1.223235,0.715324
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,7,-6.759594,0.343638,0.296424
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,8,0.04243,0.656968,0.469567
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,9,-0.298428,3.655165,2.099811
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,10,-0.290103,7.0415,3.385256
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,11,-0.004183,1.984406,1.067418
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,12,0.085968,1.225337,0.700766
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,13,-0.248273,1.341518,0.688119
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,14,-0.157311,6.880947,2.74603
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,15,-0.058657,2.947826,1.437114
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,16,0.032565,1.949143,0.907585
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,17,-0.538468,0.456125,0.375133
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,18,-0.243295,3.244539,1.972536
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,19,-0.210257,6.961043,3.17761
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,20,-1.985376,0.538964,0.466799
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,21,-0.534887,3.768218,2.377424
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,22,-1.03011,0.541375,0.453895
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,23,-0.164192,6.895439,2.893047
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,24,0.123032,1.219442,0.695647
Fe_num,M5_Core_DepthInteractions,SVR_RBF,LOG1P,25,-0.343162,1.371744,0.721584
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,1,-0.150848,0.726371,0.53975
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,2,-0.180368,6.888843,2.785514
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,3,-0.068349,2.277513,1.354455
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,4,0.039934,0.42365,0.308986
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,5,-0.293647,3.296291,1.898537
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,6,0.110862,1.21484,0.714716
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,7,-7.392271,0.357373,0.31802
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,8,-0.094826,0.702476,0.50259
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,9,-0.312227,3.674537,2.103206
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,10,-0.289441,7.039693,3.396035
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,11,-0.074154,2.052379,1.087327
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,12,0.047361,1.250948,0.691127
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,13,-0.292368,1.365007,0.72132
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,14,-0.164573,6.902504,2.766505
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,15,-0.088263,2.98876,1.453741
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,16,-0.01339,1.994901,0.920413
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,17,-0.140599,0.392741,0.330496
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,18,-0.282622,3.295455,1.992537
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,19,-0.206773,6.951016,3.187576
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,20,-1.900067,0.531207,0.476483
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,21,-0.526929,3.758436,2.374847
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,22,-0.615916,0.483001,0.391957
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,23,-0.160745,6.885224,2.895358
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,24,0.069479,1.256124,0.713467
Fe_num,M5_Core_DepthInteractions,SVR_RBF,RAW,25,-0.32971,1.364858,0.719147
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,1,-3.22664,1.392025,1.032539
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,2,-0.226578,7.022394,3.756706
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,3,0.036538,2.162825,1.470533
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,4,-0.149296,0.463524,0.372072
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,5,-0.245271,3.234071,1.94037
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,6,-0.101371,1.352077,1.107253
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,7,-613.921511,3.059083,1.679019
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,8,0.020796,0.664348,0.563473
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,9,-0.207166,3.524372,2.025297
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,10,-0.270709,6.988372,3.549283
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,11,0.150374,1.825316,1.121015
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,12,0.032213,1.260854,1.056871
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,13,-0.260983,1.348331,0.873584
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,14,-0.159299,6.886854,3.220298
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,15,-0.088073,2.988499,1.645612
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,16,0.174043,1.800991,0.994863
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,17,-1.652245,0.598889,0.553388
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,18,-0.17507,3.154262,2.06914
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,19,-0.162065,6.821042,3.416863
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,20,-8.103567,0.941165,0.711549
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,21,-0.480397,3.700725,2.344254
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,22,-8.669033,1.18149,1.021354
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,23,-0.157718,6.876239,3.320997
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,24,0.21849,1.151162,0.854768
Fe_num,M7_Stage5_AdvancedRatios,Ridge,LOG1P,25,-0.308004,1.353673,0.855803
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,1,-16.614862,2.84177,2.358681
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,2,-0.339518,7.338579,4.762673
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,3,-2.80193,4.296415,3.988595
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,4,-8.316357,1.319713,1.09926
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,5,-0.369137,3.391104,2.640556
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,6,-4.910068,3.132065,2.774245
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,7,-709.218595,3.287589,2.379475
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,8,-6.694006,1.862238,1.505491
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,9,-0.263024,3.604988,2.678431
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,10,-0.273216,6.995262,3.874284
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,11,0.038873,1.941398,1.462793
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,12,-1.812921,2.149581,1.997303
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,13,-8.25022,3.651892,3.047223
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,14,-0.19525,6.992826,3.710662
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,15,-1.041017,4.093053,2.973367
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,16,-0.184022,2.156317,1.88493
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,17,-21.029792,1.726016,1.545092
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,18,-0.325511,3.350099,2.816508
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,19,-0.202362,6.938301,4.121452
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,20,-146.905976,3.793612,2.928328
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,21,-1.546091,4.853273,3.329902
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,22,-46.187735,2.610075,2.431684
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,23,-0.18102,6.945097,3.73127
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,24,-5.324786,3.274856,2.806482
Fe_num,M7_Stage5_AdvancedRatios,Ridge,RAW,25,-1.968389,2.039245,1.757749
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,1,-0.222849,0.748748,0.710732
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,2,-0.128615,6.736131,2.763204
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,3,-0.117574,2.32939,1.432919
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,4,-1.106126,0.627478,0.622039
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,5,-0.268723,3.264382,1.88141
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,6,0.074822,1.239217,0.879984
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,7,-27.617518,0.659929,0.601604
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,8,-0.275045,0.758092,0.732326
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,9,-0.314069,3.677116,2.17725
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,10,-0.242202,6.909537,3.202684
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,11,-0.099328,2.076288,1.231532
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,12,-0.002072,1.282994,0.98446
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,13,-0.064831,1.239031,0.736398
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,14,-0.107304,6.730646,2.834628
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,15,-0.142456,3.062273,1.585685
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,16,-0.019817,2.001216,1.08026
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,17,-1.224126,0.548427,0.484653
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,18,-0.264554,3.272161,1.98258
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,19,-0.174638,6.857842,3.219082
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,20,-3.384982,0.653197,0.606399
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,21,-0.533839,3.76693,2.394567
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,22,-3.02722,0.762502,0.716414
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,23,-0.115045,6.748323,2.952974
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,24,-0.018528,1.314183,0.993875
Fe_num,M7_Stage5_AdvancedRatios,Lasso,LOG1P,25,-0.11201,1.24814,0.764186
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,1,-13.007806,2.534162,2.138133
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,2,-0.131363,6.744326,3.690039
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,3,-1.21609,3.280181,3.107328
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,4,-8.599783,1.339637,1.181765
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,5,-0.283828,3.283757,2.529672
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,6,-3.757043,2.809979,2.567413
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,7,-292.12577,2.112071,1.839478
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,8,-3.87178,1.481845,1.184783
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,9,-0.176409,3.479183,2.292521
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,10,-0.188113,6.757435,3.249291
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,11,0.1044,1.87405,1.364475
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,12,-1.612806,2.071709,1.987259
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,13,-3.983252,2.680392,2.191293
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,14,-0.132897,6.807982,3.474235
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,15,-0.897978,3.947023,2.822625
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,16,0.036676,1.944998,1.659567
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,17,-16.246625,1.527185,1.472592
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,18,-0.261332,3.26799,2.640115
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,19,-0.123834,6.707899,3.734567
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,20,-123.265466,3.477245,2.673498
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,21,-1.394811,4.706882,3.21094
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,22,-38.275906,2.381231,2.210196
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,23,-0.125881,6.781034,3.51045
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,24,-3.689126,2.81978,2.515612
Fe_num,M7_Stage5_AdvancedRatios,Lasso,RAW,25,-1.247694,1.774507,1.576022
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,1,-0.045001,0.692162,0.485599
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,2,-0.17109,6.861716,3.287283
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,3,-0.214912,2.428715,1.402465
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,4,0.694351,0.239039,0.181987
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,5,-0.368941,3.390861,1.918994
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,6,0.080681,1.235287,0.73277
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,7,-98.602858,1.231168,0.739474
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,8,-0.406577,0.796234,0.588827
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,9,-0.33293,3.703409,2.162099
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,10,-0.255996,6.947797,3.286706
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,11,-0.174187,2.145818,1.138199
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,12,0.122424,1.200653,0.680267
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,13,-0.383675,1.412404,0.858013
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,14,-0.144086,6.841521,2.757973
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,15,-0.230604,3.178215,1.631803
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,16,-0.096605,2.075191,1.005172
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,17,-0.985376,0.518156,0.432082
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,18,-0.33659,3.364071,1.926391
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,19,-0.166279,6.833397,3.256048
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,20,-179.619696,4.192206,1.932857
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,21,-0.643968,3.899819,2.58925
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,22,-3.394543,0.796517,0.659917
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,23,-0.134776,6.807769,2.851157
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,24,0.098952,1.236071,0.585417
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,LOG1P,25,-0.375759,1.38829,0.801633
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,1,-0.060686,0.697337,0.513952
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,2,-0.167606,6.851502,3.375907
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,3,-0.221296,2.435088,1.445601
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,4,0.602585,0.27257,0.217567
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,5,-0.367818,3.389471,1.92107
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,6,0.078382,1.23683,0.751991
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,7,-52.135372,0.899235,0.64093
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,8,-0.357267,0.782153,0.602362
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,9,-0.330454,3.699969,2.242036
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,10,-0.254745,6.944334,3.280891
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,11,-0.175214,2.146756,1.159396
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,12,0.123404,1.199982,0.702868
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,13,-1.166159,1.767206,1.205837
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,14,-0.136472,6.818715,2.781785
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,15,-0.243566,3.194909,1.68189
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,16,-0.105146,2.083256,1.056875
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,17,-1.115811,0.534907,0.45717
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,18,-0.338758,3.366797,1.933173
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,19,-0.167593,6.837246,3.418752
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,20,-21.09044,1.466095,0.981064
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,21,-0.689096,3.952983,2.701884
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,22,-4.025924,0.851817,0.728072
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,23,-0.127756,6.786678,2.857006
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,24,-0.063665,1.342987,0.735495
Fe_num,M7_Stage5_AdvancedRatios,HuberRegressor,RAW,25,-0.456895,1.428641,0.867291
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,1,-0.0016,0.677636,0.486862
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,2,-0.197087,6.937461,3.016148
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,3,-0.094825,2.30556,1.328585
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,4,-0.006784,0.433835,0.279004
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,5,-0.359037,3.378572,1.961408
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,6,0.05553,1.25207,0.812646
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,7,-8.840392,0.386979,0.327334
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,8,0.168583,0.612165,0.494806
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,9,-0.332499,3.702811,2.166865
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,10,-0.292861,7.049022,3.433972
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,11,-0.061404,2.040161,1.133855
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,12,0.126204,1.198064,0.7353
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,13,-0.231123,1.332271,0.709247
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,14,-0.171084,6.921771,2.734669
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,15,-0.121639,3.034245,1.49148
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,16,-0.020046,2.00144,0.936276
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,17,0.256739,0.317037,0.273624
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,18,-0.286916,3.300967,1.98809
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,19,-0.216225,6.978183,3.296194
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,20,-2.576661,0.589928,0.497897
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,21,-0.581977,3.825584,2.429692
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,22,-2.119389,0.671078,0.51933
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,23,-0.175502,6.928852,2.90926
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,24,0.057313,1.264308,0.694802
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,LOG1P,25,-0.261738,1.329516,0.671475
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,1,-0.018341,0.683276,0.490417
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,2,-0.191948,6.922553,2.900327
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,3,-0.130269,2.342583,1.357821
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,4,0.087826,0.412948,0.271707
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,5,-0.367407,3.388961,1.958939
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,6,0.084089,1.232994,0.815099
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,7,-6.711017,0.342561,0.311467
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,8,0.051285,0.653923,0.492113
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,9,-0.351409,3.728993,2.187067
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,10,-0.290326,7.042107,3.414595
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,11,-0.097309,2.074381,1.127807
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,12,0.144174,1.185681,0.739628
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,13,-0.228032,1.330598,0.734647
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,14,-0.173663,6.929389,2.729227
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,15,-0.144389,3.064862,1.513091
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,16,-0.058371,2.038692,0.958904
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,17,0.302732,0.307071,0.269107
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,18,-0.308926,3.329075,1.987719
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,19,-0.212406,6.967218,3.267398
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,20,-1.898056,0.531023,0.45864
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,21,-0.561835,3.801153,2.418755
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,22,-1.494055,0.600056,0.484474
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,23,-0.1633,6.892796,2.889731
Fe_num,M7_Stage5_AdvancedRatios,SVR_RBF,RAW,24,0.032549,1.280807,0.699244
